"frame","x1","x2","y1","y2","confidence","objectId","cls","cls_conf"
668,503.2,629.9,507.2,580.7,1.0,161,car,1.0
668,341.9,439.4,504.8,579.4,1.0,161,car,0.99
668,417.2,482.9,510.2,563.8,0.97,161,car,1.0
668,209.5,270.0,505.9,545.5,0.89,161,car,0.99
668,294.0,330.2,509.9,544.7,0.8,161,car,0.99
669,877.6,1278.5,439.1,672.1,1.0,161,car,1.0
669,505.5,629.6,506.9,581.1,1.0,161,car,1.0
669,341.9,438.5,504.8,580.7,1.0,161,car,0.99
669,417.2,485.3,507.8,565.5,0.98,161,car,1.0
669,207.2,271.5,506.3,545.7,0.89,161,car,0.99
670,876.6,1281.0,439.2,676.1,1.0,161,car,1.0
670,505.6,629.9,506.6,579.5,1.0,161,car,1.0
670,335.5,433.8,505.5,579.3,1.0,161,car,0.99
670,417.3,485.9,507.9,564.0,0.98,161,car,1.0
670,205.7,277.1,506.7,546.7,0.88,161,car,1.0
671,882.9,1280.4,433.6,668.8,1.0,161,car,1.0
671,510.5,627.3,508.5,579.6,1.0,161,car,0.99
671,418.2,486.4,507.9,564.3,0.99,161,car,1.0
671,335.9,432.4,505.9,579.9,1.0,161,car,0.98
671,210.5,272.5,505.6,549.3,0.86,161,car,1.0
672,507.2,631.1,508.1,582.3,1.0,161,car,1.0
672,885.5,1278.5,432.6,668.2,1.0,161,car,1.0
672,417.6,486.8,507.4,564.0,0.99,161,car,1.0
672,334.2,432.5,504.9,580.0,1.0,161,car,0.98
672,210.3,272.0,506.4,547.8,0.86,161,car,0.99
673,888.3,1279.0,435.9,666.9,1.0,161,car,1.0
673,512.2,643.7,509.6,580.9,1.0,161,car,0.99
673,417.6,487.8,505.0,563.9,0.99,161,car,0.99
673,334.3,431.2,504.6,580.3,1.0,161,car,0.95
673,212.9,270.3,505.5,546.7,0.84,161,car,0.99
674,886.7,1282.3,433.9,669.3,1.0,161,car,1.0
674,513.1,648.4,510.5,582.3,1.0,161,car,0.99
674,417.7,489.3,505.6,562.9,0.99,161,car,0.99
674,336.9,431.4,504.3,581.3,1.0,161,car,0.97
675,888.9,1282.1,432.2,668.3,1.0,161,car,1.0
675,512.9,649.8,508.8,581.6,1.0,161,car,1.0
675,418.9,491.0,505.2,563.8,0.99,161,car,0.99
675,336.2,433.0,504.2,580.7,1.0,161,car,0.98
675,216.2,268.2,507.1,548.1,0.81,161,car,0.99
676,892.9,1277.2,424.7,678.1,1.0,161,car,1.0
676,526.0,650.3,504.8,585.5,1.0,161,car,0.99
676,336.3,432.4,503.7,580.3,1.0,161,car,0.99
676,424.8,494.0,509.2,566.1,0.99,161,car,0.99
676,224.7,275.1,507.4,548.5,0.83,161,car,0.99
677,898.5,1274.5,429.9,679.1,1.0,161,car,1.0
677,526.1,651.2,505.9,585.6,1.0,161,car,0.99
677,334.9,433.4,503.4,580.2,1.0,161,car,0.99
677,424.6,494.7,505.4,563.7,0.99,161,car,0.99
677,225.4,277.4,507.3,547.9,0.87,161,car,0.99
678,524.5,654.2,507.2,585.7,1.0,161,car,0.99
678,333.9,435.3,503.0,580.2,1.0,161,car,0.99
678,898.0,1273.7,427.7,684.4,1.0,161,car,0.99
678,427.0,496.0,507.9,566.3,0.99,161,car,0.99
678,226.6,277.9,506.4,549.0,0.84,161,car,0.99
679,906.5,1269.5,420.6,683.8,1.0,161,car,0.99
679,525.6,653.9,508.5,588.4,1.0,161,car,0.99
679,334.9,433.4,503.8,581.3,1.0,161,car,0.99
679,429.7,499.2,508.1,566.5,0.99,161,car,0.99
679,229.2,279.6,507.6,550.0,0.81,161,car,0.99
680,917.6,1265.7,420.1,679.0,1.0,161,car,0.99
680,523.1,656.6,506.4,588.4,1.0,161,car,0.99
680,333.6,434.2,503.4,581.9,1.0,161,car,0.99
680,432.8,500.9,509.2,566.5,0.99,161,car,0.99
680,280.7,325.0,512.0,545.7,0.87,161,car,1.0
681,519.2,660.8,506.4,589.3,1.0,161,car,1.0
681,333.0,436.2,505.2,582.0,1.0,161,car,0.99
681,430.7,500.6,507.9,567.9,1.0,161,car,0.99
681,945.3,1269.8,401.0,690.2,1.0,161,car,0.98
681,225.0,276.3,507.8,550.5,0.8,162,car,0.99
682,521.8,659.1,505.3,589.1,1.0,162,car,0.99
682,332.1,434.8,505.5,580.9,1.0,162,car,0.99
682,430.7,502.8,506.6,566.5,0.99,162,car,0.99
682,964.1,1271.6,403.9,684.4,1.0,162,car,0.97
682,227.1,278.2,508.3,549.7,0.84,162,car,0.99
683,520.0,661.8,507.7,589.8,1.0,162,car,0.99
683,334.3,435.3,506.0,583.2,1.0,162,car,0.98
683,430.8,504.0,507.5,567.4,0.99,162,car,0.99
683,976.6,1273.8,409.0,695.7,1.0,162,car,0.97
683,282.3,325.7,511.3,546.0,0.88,162,car,1.0
684,521.3,661.8,508.0,589.7,1.0,162,car,0.99
684,335.4,434.7,505.7,583.6,1.0,162,car,0.99
684,433.2,504.5,510.0,568.6,0.99,162,car,0.98
684,979.8,1271.7,407.4,692.3,1.0,162,car,0.97
684,227.0,281.0,515.0,555.2,0.89,163,car,1.0
684,284.8,326.2,509.6,545.9,0.88,163,car,1.0
685,521.6,663.9,508.1,588.8,1.0,163,car,0.99
685,432.5,506.5,509.6,571.2,1.0,163,car,0.99
685,335.8,434.5,505.2,582.9,1.0,163,car,0.98
685,985.5,1275.3,408.6,691.2,1.0,163,car,0.97
685,229.7,280.3,516.1,554.6,0.96,164,car,1.0
685,286.0,326.9,510.0,546.3,0.81,164,car,1.0
686,430.0,507.1,508.6,570.3,1.0,164,car,0.99
686,340.4,439.2,504.1,583.9,1.0,164,car,0.99
686,521.5,667.9,505.1,588.0,1.0,164,car,0.99
686,993.9,1277.6,402.2,690.1,0.99,164,car,0.97
686,230.9,280.4,516.5,553.8,0.93,165,car,1.0
686,285.5,328.7,510.3,545.9,0.84,165,car,1.0
687,433.6,513.1,509.0,569.8,1.0,165,car,0.99
687,343.1,439.4,504.0,584.6,1.0,165,car,0.99
687,521.7,679.6,506.2,592.9,1.0,165,car,0.98
687,231.4,281.8,518.5,553.6,0.98,166,car,1.0
687,998.0,1274.5,399.1,687.2,0.99,166,car,0.97
687,286.6,332.9,511.4,546.6,0.82,166,car,1.0
688,434.4,513.9,508.3,569.7,1.0,166,car,0.99
688,522.9,684.4,506.5,592.4,1.0,166,car,0.98
688,342.1,440.8,505.4,585.1,1.0,166,car,0.98
688,233.0,283.5,519.2,553.7,0.96,167,car,1.0
688,1001.3,1270.6,397.1,681.6,0.97,167,car,0.97
689,342.6,440.3,505.8,585.2,1.0,167,car,0.99
689,433.2,514.9,507.6,570.3,1.0,167,car,0.99
689,526.8,683.6,511.4,594.1,1.0,167,car,0.98
689,1001.6,1268.0,402.2,679.1,0.98,167,car,0.99
689,235.1,284.2,516.1,554.3,0.95,167,car,1.0
690,433.2,519.6,513.0,567.3,1.0,167,car,0.99
690,343.2,440.8,506.4,585.9,1.0,167,car,0.99
690,235.2,286.4,519.1,554.8,0.98,167,car,1.0
690,536.7,684.8,510.6,595.0,1.0,167,car,0.98
690,1007.0,1271.0,394.6,695.1,0.98,167,car,0.98
690,189.9,224.5,512.7,538.0,0.8,167,car,0.99
691,436.3,521.8,512.0,570.1,1.0,167,car,0.99
691,344.1,440.5,505.7,587.5,1.0,167,car,0.99
691,536.3,688.2,510.2,597.7,1.0,167,car,0.98
691,236.4,288.3,517.1,555.6,0.97,167,car,1.0
691,1017.0,1276.4,401.6,704.7,0.98,167,car,0.98
692,433.6,524.4,511.4,571.1,1.0,167,car,1.0
692,344.2,439.7,506.4,587.6,1.0,167,car,0.99
692,235.7,292.7,516.2,556.5,0.96,167,car,1.0
692,1024.3,1276.9,394.4,704.6,0.99,167,car,0.97
692,538.1,688.5,505.1,595.2,0.99,167,car,0.92
692,189.1,226.4,513.8,539.3,0.86,167,car,1.0
693,431.6,526.2,511.7,570.3,1.0,167,car,1.0
693,343.8,440.5,507.8,587.9,1.0,167,car,0.99
693,238.3,292.1,519.4,555.2,0.97,167,car,1.0
693,538.7,691.2,508.3,597.7,0.99,167,car,0.98
693,1029.8,1276.8,399.0,702.3,0.99,167,car,0.97
693,193.6,226.9,512.4,538.5,0.9,167,car,1.0
694,435.2,527.5,511.7,572.4,1.0,167,car,0.99
694,343.6,441.0,505.9,587.7,1.0,167,car,0.98
694,1034.1,1275.9,400.4,691.1,0.99,167,car,0.98
694,538.8,692.7,508.3,598.5,0.99,167,car,0.98
694,239.6,291.2,517.4,555.2,0.95,167,car,1.0
695,441.4,534.4,509.2,572.4,1.0,167,car,0.99
695,344.2,440.9,505.8,589.9,1.0,167,car,0.98
695,1041.9,1274.7,400.9,694.7,0.99,167,car,0.98
695,538.1,696.3,509.4,598.0,1.0,167,car,0.97
695,239.8,293.6,517.5,556.1,0.95,167,car,1.0
695,197.6,229.6,512.1,538.1,0.87,167,car,0.99
696,446.0,534.5,509.9,572.3,1.0,167,car,0.99
696,343.6,441.8,508.3,589.4,1.0,167,car,0.98
696,1052.5,1277.1,400.3,698.5,0.99,167,car,0.97
696,543.5,702.6,510.2,600.5,1.0,167,car,0.95
696,247.2,294.7,520.7,554.6,0.83,167,car,1.0
697,447.7,535.1,511.4,572.2,1.0,167,car,0.99
697,342.4,443.5,507.1,589.2,1.0,167,car,0.99
697,541.4,707.4,509.0,600.1,1.0,167,car,0.96
697,1053.0,1277.0,405.7,694.4,0.99,167,car,0.94
697,245.7,295.9,519.4,554.7,0.82,167,car,1.0
698,446.8,536.2,510.3,573.0,1.0,167,car,0.99
698,342.8,443.8,508.1,589.9,1.0,167,car,0.98
698,544.4,708.8,509.8,601.3,1.0,167,car,0.98
698,251.0,296.5,516.9,555.8,0.91,167,car,1.0
698,1064.1,1280.1,405.1,696.9,0.98,167,car,0.92
699,446.9,537.9,510.6,571.8,1.0,167,car,0.99
699,343.1,443.0,508.2,588.6,1.0,167,car,0.98
699,545.8,713.6,509.7,601.4,1.0,167,car,0.98
699,251.9,298.0,518.3,555.8,0.96,167,car,1.0
699,1081.1,1280.9,401.5,704.3,0.98,167,car,0.91
700,445.4,540.6,511.2,572.0,1.0,167,car,0.99
700,546.3,715.2,507.2,601.4,1.0,167,car,0.99
700,344.5,442.8,508.5,589.4,1.0,167,car,0.98
700,251.1,299.1,518.7,555.1,0.98,167,car,1.0
700,1081.5,1281.0,407.0,699.9,0.94,167,car,0.9
700,217.1,248.3,515.9,538.6,0.83,167,car,1.0
701,446.1,541.2,511.6,572.4,1.0,167,car,0.99
701,344.1,444.3,509.0,589.4,1.0,167,car,0.99
701,551.5,720.8,507.9,601.8,1.0,167,car,0.98
701,252.2,302.0,517.3,556.4,0.98,167,car,1.0
701,1085.8,1280.4,409.7,701.7,0.98,167,car,0.91
701,216.5,252.1,512.1,540.2,0.83,167,car,1.0
702,447.3,542.9,510.9,572.0,1.0,167,car,1.0
702,343.5,445.3,509.3,587.9,0.99,167,car,0.98
702,557.1,720.6,509.4,600.6,0.99,167,car,0.98
702,254.4,301.3,517.8,555.8,0.97,167,car,1.0
702,1086.6,1280.5,411.3,699.9,0.97,167,car,0.94
702,218.2,253.3,513.0,540.1,0.86,167,car,0.99
703,445.8,545.2,511.6,571.6,1.0,167,car,1.0
703,344.2,447.0,513.5,591.5,0.99,167,car,0.98
703,553.4,726.5,507.5,600.1,1.0,167,car,0.97
703,252.1,304.9,517.8,556.8,0.96,167,car,1.0
703,1101.5,1281.1,418.9,694.1,0.91,167,car,0.86
704,451.6,553.0,512.6,571.9,1.0,167,car,1.0
704,344.9,447.7,513.8,591.0,1.0,167,car,0.98
704,254.1,307.5,518.1,555.6,0.97,167,car,1.0
704,549.7,729.9,508.1,602.3,0.99,167,car,0.97
704,1109.6,1278.0,411.4,703.4,0.95,167,car,0.93
705,455.6,554.9,511.3,573.3,1.0,167,car,0.99
705,343.5,447.7,508.0,589.1,1.0,167,car,0.98
705,549.2,731.6,507.2,603.4,0.99,167,car,0.98
705,256.9,313.8,518.3,554.4,0.96,167,car,1.0
705,1110.5,1280.3,417.5,702.3,0.88,167,car,0.93
706,464.2,561.5,511.1,572.3,1.0,167,car,0.99
706,345.3,445.9,507.6,588.4,1.0,167,car,0.98
706,259.9,316.3,519.8,553.5,0.95,167,car,1.0
706,547.7,736.5,507.1,602.9,1.0,167,car,0.94
706,1104.3,1278.5,443.6,712.2,0.87,167,car,0.94
707,466.7,561.2,510.2,573.4,1.0,167,car,0.99
707,344.9,444.9,505.0,588.8,1.0,167,car,0.98
707,552.1,737.4,507.3,601.6,1.0,167,car,0.95
707,260.3,318.9,521.0,553.5,0.94,167,car,1.0
707,1091.6,1276.6,448.6,714.7,0.86,167,car,0.96
708,466.9,562.9,509.7,573.5,1.0,167,car,0.99
708,344.1,446.8,506.1,588.9,1.0,167,car,0.98
708,558.5,744.1,508.3,604.2,1.0,167,car,0.98
708,262.5,317.4,522.0,553.7,0.93,167,car,1.0
708,1077.3,1278.1,462.1,706.7,0.82,167,car,0.81
709,467.8,563.3,510.4,574.3,1.0,167,car,0.99
709,345.5,445.6,506.9,589.3,1.0,167,car,0.98
709,563.7,746.3,507.8,604.9,1.0,167,car,0.96
709,264.6,317.3,520.7,554.4,0.93,167,car,1.0
710,469.8,563.1,511.2,574.8,1.0,167,car,0.99
710,348.2,446.5,511.2,591.7,1.0,167,car,0.97
710,265.4,317.3,524.3,554.7,0.97,167,car,1.0
710,564.0,749.4,505.8,607.2,1.0,167,car,0.94
711,468.3,567.1,510.8,574.8,1.0,167,car,1.0
711,348.1,447.7,512.1,592.0,1.0,167,car,0.98
711,569.0,753.5,504.6,607.9,1.0,167,car,0.97
711,267.0,318.4,524.3,555.0,0.94,167,car,1.0
712,469.8,567.4,511.1,575.2,1.0,167,car,0.99
712,344.8,448.4,506.7,590.8,1.0,167,car,0.98
712,571.6,754.6,505.1,607.4,1.0,167,car,0.97
712,267.4,319.2,522.4,554.7,0.92,167,car,1.0
713,470.8,570.3,508.7,577.7,1.0,167,car,0.99
713,575.9,758.8,504.7,608.8,1.0,167,car,0.98
713,344.7,448.5,505.3,590.4,1.0,167,car,0.97
713,268.8,322.0,521.4,556.8,0.9,167,car,1.0
714,470.0,570.6,509.4,575.4,1.0,167,car,0.99
714,346.6,449.3,511.8,591.4,1.0,167,car,0.99
714,271.4,324.4,521.4,557.2,0.96,167,car,1.0
714,572.6,763.5,503.7,610.3,1.0,167,car,0.89
715,346.2,448.9,507.3,589.4,1.0,167,car,0.99
715,475.4,580.3,510.8,576.5,1.0,167,car,0.97
715,272.5,323.6,520.4,558.3,0.96,167,car,1.0
715,577.4,772.7,501.5,612.0,1.0,167,car,0.95
716,474.5,584.7,511.3,576.5,1.0,167,car,0.99
716,344.7,449.4,506.3,588.9,1.0,167,car,0.98
716,274.5,326.6,519.1,557.5,0.97,167,car,1.0
716,577.1,777.1,502.0,610.9,1.0,167,car,0.94
717,475.4,584.8,510.5,577.5,1.0,167,car,0.99
717,351.7,453.1,515.8,591.0,1.0,167,car,0.98
717,275.1,326.5,519.0,557.1,0.98,167,car,1.0
717,585.6,788.4,501.6,612.6,1.0,167,car,0.9
718,487.0,586.7,510.4,576.8,1.0,167,car,0.99
718,277.1,327.4,520.5,558.0,0.98,167,car,1.0
718,587.0,788.7,502.1,612.4,1.0,167,car,0.97
718,347.4,449.5,513.2,590.7,1.0,167,car,0.97
719,487.8,588.1,508.2,576.8,1.0,167,car,0.99
719,348.3,450.2,513.3,591.7,1.0,167,car,0.98
719,588.5,790.0,502.8,611.1,1.0,167,car,0.98
719,280.6,329.5,518.2,558.4,0.97,167,car,0.99
720,489.0,589.1,510.4,576.8,1.0,167,car,0.99
720,347.6,449.2,512.9,592.6,1.0,167,car,0.98
720,587.3,793.0,500.7,612.5,1.0,167,car,0.95
720,280.8,330.3,516.9,558.9,0.95,167,car,0.99
721,489.4,590.8,510.9,576.6,1.0,167,car,0.99
721,347.8,449.3,513.2,593.4,1.0,167,car,0.98
721,281.7,333.8,520.0,559.1,0.95,167,car,1.0
721,586.8,795.1,500.1,614.2,0.99,167,car,0.92
721,439.7,483.7,512.8,556.9,0.82,167,car,1.0
722,348.3,449.4,513.6,591.9,1.0,167,car,0.98
722,489.8,591.5,510.9,578.5,0.99,167,car,0.98
722,585.3,798.0,499.6,614.1,1.0,167,car,0.97
722,284.7,337.4,518.3,558.7,0.94,167,car,1.0
723,489.9,592.7,511.2,578.5,1.0,167,car,0.99
723,353.1,454.7,515.8,593.5,1.0,167,car,0.98
723,588.5,801.1,500.4,616.8,1.0,167,car,0.96
723,289.4,338.3,517.0,558.7,0.95,167,car,1.0
723,446.9,505.1,511.5,542.1,0.84,167,car,1.0
724,353.4,457.1,515.9,593.6,1.0,167,car,0.98
724,491.6,593.6,511.8,578.2,0.99,167,car,0.98
724,590.6,813.0,497.6,619.2,1.0,167,car,0.96
724,289.7,342.0,518.6,559.1,0.94,167,car,0.99
725,490.9,595.7,511.6,580.4,1.0,167,car,0.99
725,356.0,459.0,515.6,594.1,1.0,167,car,0.98
725,591.3,819.9,497.7,619.6,1.0,167,car,0.98
725,289.5,344.3,519.8,560.1,0.87,167,car,0.99
725,456.0,508.6,514.0,543.5,0.82,167,car,1.0
726,490.0,597.3,511.2,578.9,1.0,167,car,0.99
726,356.6,456.5,515.9,593.3,1.0,167,car,0.97
726,594.7,828.8,497.6,618.9,1.0,167,car,0.97
726,297.8,349.4,520.6,561.5,0.87,167,car,0.99
727,492.7,598.7,511.4,577.9,1.0,167,car,0.99
727,355.6,457.3,516.3,591.8,1.0,167,car,0.97
727,594.7,836.0,495.6,620.9,1.0,167,car,0.97
727,297.1,352.0,520.0,560.5,0.95,167,car,1.0
728,495.5,608.0,509.6,580.0,1.0,167,car,1.0
728,354.9,457.3,515.8,592.8,1.0,167,car,0.98
728,300.7,354.0,521.4,560.6,0.97,167,car,1.0
728,598.1,841.3,495.8,622.1,0.99,167,car,0.87
729,509.4,612.1,511.0,580.0,1.0,167,car,0.99
729,611.3,850.2,496.2,625.2,1.0,167,car,0.96
729,356.6,456.1,516.4,591.5,1.0,167,car,0.96
729,302.6,355.8,520.1,560.1,0.96,167,car,0.99
730,612.3,853.6,496.9,624.0,1.0,167,car,0.99
730,510.2,612.8,509.9,578.8,1.0,167,car,0.99
730,354.3,456.5,515.7,591.9,1.0,167,car,0.96
730,304.5,356.3,520.3,560.1,0.96,167,car,1.0
731,613.9,860.3,493.4,625.5,1.0,167,car,0.99
731,509.7,616.4,510.7,580.2,1.0,167,car,0.99
731,304.6,359.3,521.4,559.8,0.98,167,car,1.0
731,358.0,457.1,516.5,591.6,1.0,167,car,0.96
732,508.6,618.4,509.6,582.1,1.0,167,car,0.99
732,612.0,864.3,491.6,626.9,1.0,167,car,0.99
732,356.7,457.3,514.9,593.0,1.0,167,car,0.97
732,307.4,360.3,522.8,560.2,0.97,167,car,1.0
733,612.3,865.9,490.5,627.7,1.0,167,car,0.99
733,511.0,618.0,511.2,581.5,1.0,167,car,0.99
733,357.7,459.0,514.6,593.5,1.0,167,car,0.96
733,310.7,362.1,523.8,560.1,0.96,167,car,1.0
734,616.3,871.2,494.7,628.9,1.0,167,car,0.99
734,511.3,620.9,509.5,580.3,1.0,167,car,0.99
734,358.8,461.8,515.7,592.1,1.0,167,car,0.96
734,316.3,360.1,522.8,561.0,0.94,167,car,1.0
735,619.9,871.6,491.2,629.6,1.0,167,car,0.99
735,359.1,462.7,515.0,593.3,1.0,167,car,0.97
735,511.7,622.9,508.0,582.5,1.0,167,car,0.96
735,315.8,363.5,528.3,561.0,0.94,167,car,1.0
736,624.2,886.8,488.9,629.9,1.0,167,car,0.99
736,512.6,622.7,507.9,583.8,1.0,167,car,0.98
736,364.0,467.8,514.0,591.0,1.0,167,car,0.97
736,322.0,367.0,525.8,560.1,0.9,167,car,1.0
736,451.1,495.3,519.6,558.7,0.83,167,car,1.0
737,513.2,624.6,510.4,582.7,1.0,167,car,0.99
737,363.9,468.1,513.0,592.3,1.0,167,car,0.99
737,630.5,894.1,489.4,632.0,1.0,167,car,0.99
737,327.7,371.3,524.1,560.8,0.94,167,car,1.0
737,450.1,497.4,518.9,559.8,0.85,167,car,1.0
738,630.7,907.9,488.7,631.4,1.0,167,car,1.0
738,364.8,466.9,513.5,593.1,1.0,167,car,0.99
738,513.9,625.4,508.8,583.9,1.0,167,car,0.98
738,327.9,374.0,521.9,561.5,0.97,167,car,1.0
738,279.8,323.7,523.9,546.6,0.9,167,car,1.0
738,455.9,499.9,520.2,560.6,0.85,167,car,1.0
739,631.9,911.7,482.5,643.2,1.0,167,car,1.0
739,368.1,466.9,514.0,594.8,1.0,168,car,0.98
739,517.5,636.3,509.0,586.2,1.0,168,car,0.98
739,331.4,375.3,522.9,562.0,0.98,168,car,1.0
739,453.3,502.0,520.5,560.2,0.93,168,car,1.0
739,282.4,328.4,523.9,547.6,0.91,168,car,1.0
740,643.8,924.6,481.4,648.3,1.0,168,car,0.99
740,528.0,643.1,508.1,584.6,1.0,169,car,0.99
740,367.8,467.3,514.1,594.7,1.0,170,car,0.99
740,332.7,374.5,524.0,561.4,0.97,170,car,1.0
740,453.8,507.8,519.0,560.8,0.9,170,car,1.0
740,283.2,328.0,522.8,546.3,0.86,170,car,1.0
741,645.6,929.3,479.0,654.8,1.0,170,car,0.99
741,520.8,638.6,510.4,586.3,1.0,170,car,0.99
741,368.1,467.5,514.3,595.0,1.0,171,car,0.98
741,334.6,375.3,520.8,561.6,0.97,171,car,1.0
741,454.0,508.8,520.4,559.2,0.89,171,car,1.0
741,279.9,333.7,523.6,547.9,0.89,171,car,1.0
742,528.8,645.6,510.4,584.8,1.0,172,car,0.98
742,645.0,931.2,479.3,655.4,1.0,172,car,0.98
742,367.8,467.6,516.0,593.4,0.99,173,car,0.99
742,337.7,375.7,523.1,560.7,0.94,173,car,1.0
742,282.2,336.5,523.5,548.5,0.92,173,car,1.0
742,455.0,518.3,520.5,559.7,0.91,173,car,1.0
743,644.8,935.2,479.6,657.4,1.0,173,car,1.0
743,529.1,648.2,509.1,585.3,1.0,173,car,0.98
743,368.6,467.3,515.1,594.1,1.0,174,car,0.98
743,339.9,376.7,524.1,560.6,0.94,174,car,1.0
743,456.8,519.4,516.0,560.1,0.92,174,car,1.0
743,504.2,550.4,502.1,536.4,0.88,174,car,0.98
744,661.1,945.1,481.7,663.3,1.0,174,car,1.0
744,529.0,652.3,506.7,586.8,1.0,174,car,0.99
744,367.5,468.6,515.1,594.0,1.0,174,car,0.99
744,342.4,378.4,523.1,558.6,0.89,174,car,1.0
744,457.5,519.2,515.3,560.0,0.85,175,car,0.99
744,280.8,338.3,520.0,547.6,0.8,175,car,1.0
745,666.1,958.5,481.0,664.5,1.0,175,car,1.0
745,528.5,653.5,506.1,587.9,1.0,175,car,0.99
745,367.0,468.9,515.5,592.8,1.0,176,car,0.98
746,671.8,970.3,481.9,663.4,1.0,176,car,1.0
746,528.1,653.9,506.6,589.2,1.0,176,car,0.99
746,368.7,469.3,514.0,589.6,1.0,176,car,0.97
746,467.1,528.6,523.1,560.8,0.94,176,car,1.0
746,279.5,339.0,520.5,548.9,0.88,176,car,1.0
747,683.6,977.2,483.1,661.7,1.0,176,car,1.0
747,529.5,655.3,508.6,588.6,1.0,176,car,0.99
747,370.6,472.0,514.5,588.9,1.0,176,car,0.98
747,470.4,529.7,524.2,559.3,0.88,176,car,1.0
748,682.6,985.4,483.9,663.8,1.0,176,car,1.0
748,534.2,653.0,509.0,586.2,1.0,176,car,1.0
748,369.5,474.6,515.0,589.9,1.0,176,car,0.97
748,471.9,533.3,524.5,559.9,0.9,176,car,1.0
748,280.8,342.8,520.8,549.0,0.83,176,car,1.0
749,688.5,990.0,481.6,669.9,1.0,176,car,1.0
749,540.2,665.6,509.9,585.4,1.0,176,car,0.99
749,371.6,474.6,514.0,590.7,1.0,176,car,0.98
749,469.3,537.1,517.3,562.0,0.86,177,car,0.99
749,276.1,348.7,519.5,551.4,0.81,177,car,0.99
750,686.2,1004.1,470.4,680.8,1.0,177,car,1.0
750,550.1,673.5,507.6,587.3,1.0,177,car,0.99
750,372.7,474.8,514.1,591.6,0.96,177,car,0.99
750,473.3,540.3,509.2,562.8,0.89,177,car,0.98
750,272.8,347.7,519.4,552.7,0.83,177,car,0.99
751,689.3,1025.9,473.3,681.2,1.0,177,car,1.0
751,549.4,678.2,507.1,590.1,1.0,177,car,0.99
751,375.9,480.6,516.5,592.0,1.0,177,car,0.95
751,273.5,346.8,520.8,552.7,0.88,177,car,1.0
751,481.4,545.1,520.8,560.1,0.85,177,car,1.0
752,712.8,1046.7,470.1,680.1,1.0,177,car,1.0
752,544.3,682.6,503.2,590.8,1.0,177,car,0.99
752,379.6,482.8,516.2,593.0,1.0,177,car,0.96
752,273.8,344.8,521.5,552.3,0.93,177,car,0.99
752,476.6,546.4,514.1,563.1,0.85,177,car,0.99
753,716.2,1048.2,469.7,682.7,1.0,177,car,1.0
753,552.4,680.2,506.2,592.0,1.0,178,car,0.99
753,382.8,483.6,516.3,593.8,0.98,178,car,0.99
753,272.8,343.7,523.0,551.5,0.94,178,car,1.0
753,657.8,703.9,500.4,522.9,0.84,179,car,1.0
753,486.6,552.3,511.9,562.3,0.84,179,car,0.99
754,712.6,1057.1,470.1,686.5,1.0,179,car,1.0
754,549.6,681.8,507.5,590.6,1.0,179,car,0.99
754,383.5,483.9,515.2,595.3,0.99,179,car,0.99
754,493.1,554.3,523.4,559.4,0.95,179,car,1.0
754,272.3,344.1,519.8,553.5,0.88,179,car,0.99
755,705.9,1067.7,469.6,689.5,1.0,179,car,1.0
755,557.5,676.8,507.7,590.7,1.0,179,car,0.99
755,383.4,483.7,515.9,593.6,1.0,179,car,0.97
755,496.8,556.5,518.1,562.0,0.93,179,car,1.0
755,271.6,353.1,521.3,554.1,0.91,179,car,0.99
755,676.4,722.5,497.9,521.7,0.82,179,car,1.0
756,700.5,1077.9,473.9,685.1,1.0,179,car,1.0
756,557.6,678.1,510.1,590.2,1.0,179,car,0.99
756,385.0,485.6,515.6,593.7,1.0,179,car,0.97
756,501.6,560.4,518.9,562.1,0.96,179,car,1.0
756,271.1,357.2,521.7,554.6,0.92,179,car,0.99
756,677.6,723.9,497.3,521.9,0.85,179,car,0.99
756,466.6,505.7,509.4,536.5,0.81,179,car,0.99
757,701.9,1082.0,473.7,688.9,1.0,179,car,1.0
757,556.1,680.8,508.6,589.9,1.0,180,car,0.99
757,504.3,564.6,523.8,560.8,0.98,180,car,1.0
757,389.8,490.9,514.4,591.5,1.0,180,car,0.98
757,272.1,356.9,522.3,555.6,0.86,180,car,0.99
758,719.2,1100.3,471.7,684.1,1.0,180,car,0.99
758,565.5,698.7,509.4,594.4,1.0,180,car,0.99
758,390.9,491.8,513.2,593.5,1.0,180,car,0.98
758,508.1,567.3,517.5,562.9,0.96,180,car,1.0
758,271.0,356.6,522.4,556.0,0.9,180,car,1.0
759,724.4,1121.9,470.4,688.2,1.0,180,car,1.0
759,563.4,703.3,510.4,593.9,1.0,180,car,0.99
759,391.3,491.8,513.6,592.5,1.0,180,car,0.97
759,270.1,356.9,522.3,556.3,0.94,180,car,1.0
759,478.1,521.1,510.0,539.3,0.89,181,car,1.0
759,510.9,564.7,520.2,559.7,0.82,181,car,1.0
760,732.3,1139.7,469.1,685.4,1.0,181,car,1.0
760,566.1,704.1,508.3,594.6,1.0,181,car,0.99
760,392.0,493.5,513.4,596.0,1.0,181,car,0.98
760,516.2,575.1,524.2,562.6,0.92,181,car,1.0
760,271.3,358.8,521.7,555.6,0.91,181,car,1.0
760,482.5,521.6,511.2,539.5,0.89,181,car,1.0
760,705.0,755.3,493.3,514.3,0.8,181,car,0.99
761,740.0,1158.5,468.7,680.8,1.0,181,car,0.99
